Vía de acceso;Comunidad autónoma de destino;Motivo del viaje;Tipo de alojamiento;Forma de organización del viaje;Duración del viaje;País de residencia;Periodo;Total
Total de vías de acceso;07 Castilla y León;Negocios y otros motivos profesionales;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2016M05;.
Total de vías de acceso;07 Castilla y León;Negocios y otros motivos profesionales;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2016M04;.
Total de vías de acceso;07 Castilla y León;Negocios y otros motivos profesionales;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2016M03;.
Total de vías de acceso;07 Castilla y León;Negocios y otros motivos profesionales;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2016M02;.
Total de vías de acceso;07 Castilla y León;Negocios y otros motivos profesionales;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2016M01;.
Total de vías de acceso;07 Castilla y León;Ocio, recreo y vacaciones;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2016M12;41.067
Total de vías de acceso;07 Castilla y León;Ocio, recreo y vacaciones;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2016M11;33.019
Total de vías de acceso;07 Castilla y León;Ocio, recreo y vacaciones;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2016M10;55.019
Total de vías de acceso;07 Castilla y León;Ocio, recreo y vacaciones;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2016M09;108.558
Total de vías de acceso;07 Castilla y León;Ocio, recreo y vacaciones;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2016M08;174.395
Total de vías de acceso;07 Castilla y León;Ocio, recreo y vacaciones;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2016M07;106.237
Total de vías de acceso;07 Castilla y León;Ocio, recreo y vacaciones;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2016M06;52.580
Total de vías de acceso;07 Castilla y León;Ocio, recreo y vacaciones;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2016M05;78.073
Total de vías de acceso;07 Castilla y León;Ocio, recreo y vacaciones;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2016M04;57.476
Total de vías de acceso;07 Castilla y León;Ocio, recreo y vacaciones;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2016M03;31.914
Total de vías de acceso;07 Castilla y León;Ocio, recreo y vacaciones;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2016M02;.
Total de vías de acceso;07 Castilla y León;Ocio, recreo y vacaciones;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2016M01;13.380
Total de vías de acceso;07 Castilla y León;Otros motivos;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2016M12;34.517
Total de vías de acceso;07 Castilla y León;Otros motivos;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2016M11;29.136
Total de vías de acceso;07 Castilla y León;Otros motivos;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2016M10;28.824
Total de vías de acceso;07 Castilla y León;Otros motivos;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2016M09;34.313
Total de vías de acceso;07 Castilla y León;Otros motivos;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2016M08;57.516
Total de vías de acceso;07 Castilla y León;Otros motivos;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2016M07;28.889
Total de vías de acceso;07 Castilla y León;Otros motivos;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2016M06;24.857
Total de vías de acceso;07 Castilla y León;Otros motivos;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2016M05;20.269
Total de vías de acceso;07 Castilla y León;Otros motivos;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2016M04;34.432
Total de vías de acceso;07 Castilla y León;Otros motivos;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2016M03;26.001
Total de vías de acceso;07 Castilla y León;Otros motivos;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2016M02;17.665
Total de vías de acceso;07 Castilla y León;Otros motivos;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2016M01;.
Total de vías de acceso;08 Castilla - La Mancha;Total de motivos del viaje;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2016M12;16.278
Total de vías de acceso;08 Castilla - La Mancha;Total de motivos del viaje;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2016M11;.
Total de vías de acceso;08 Castilla - La Mancha;Total de motivos del viaje;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2016M10;.
Total de vías de acceso;08 Castilla - La Mancha;Total de motivos del viaje;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2016M09;21.727
Total de vías de acceso;08 Castilla - La Mancha;Total de motivos del viaje;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2016M08;36.481
Total de vías de acceso;08 Castilla - La Mancha;Total de motivos del viaje;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2016M07;18.146
Total de vías de acceso;08 Castilla - La Mancha;Total de motivos del viaje;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2016M06;26.200
Total de vías de acceso;08 Castilla - La Mancha;Total de motivos del viaje;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2016M05;12.712
Total de vías de acceso;08 Castilla - La Mancha;Total de motivos del viaje;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2016M04;20.722
Total de vías de acceso;08 Castilla - La Mancha;Total de motivos del viaje;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2016M03;.
Total de vías de acceso;08 Castilla - La Mancha;Total de motivos del viaje;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2016M02;.
Total de vías de acceso;08 Castilla - La Mancha;Total de motivos del viaje;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2016M01;14.480
Total de vías de acceso;08 Castilla - La Mancha;Negocios y otros motivos profesionales;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2016M12;.
Total de vías de acceso;08 Castilla - La Mancha;Negocios y otros motivos profesionales;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2016M11;.
Total de vías de acceso;08 Castilla - La Mancha;Negocios y otros motivos profesionales;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2016M10;.
Total de vías de acceso;08 Castilla - La Mancha;Negocios y otros motivos profesionales;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2016M09;.
Total de vías de acceso;08 Castilla - La Mancha;Negocios y otros motivos profesionales;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2016M08;.
Total de vías de acceso;08 Castilla - La Mancha;Negocios y otros motivos profesionales;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2016M07;.
Total de vías de acceso;08 Castilla - La Mancha;Negocios y otros motivos profesionales;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2016M06;.
Total de vías de acceso;08 Castilla - La Mancha;Negocios y otros motivos profesionales;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2016M05;.
Total de vías de acceso;08 Castilla - La Mancha;Negocios y otros motivos profesionales;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2016M04;.
Total de vías de acceso;08 Castilla - La Mancha;Negocios y otros motivos profesionales;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2016M03;.
Total de vías de acceso;08 Castilla - La Mancha;Negocios y otros motivos profesionales;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2016M02;.
Total de vías de acceso;08 Castilla - La Mancha;Negocios y otros motivos profesionales;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2016M01;.
Total de vías de acceso;08 Castilla - La Mancha;Ocio, recreo y vacaciones;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2016M12;.
Total de vías de acceso;08 Castilla - La Mancha;Ocio, recreo y vacaciones;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2016M11;.
Total de vías de acceso;08 Castilla - La Mancha;Ocio, recreo y vacaciones;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2016M10;.
Total de vías de acceso;08 Castilla - La Mancha;Ocio, recreo y vacaciones;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2016M09;.
Total de vías de acceso;08 Castilla - La Mancha;Ocio, recreo y vacaciones;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2016M08;.
Total de vías de acceso;08 Castilla - La Mancha;Ocio, recreo y vacaciones;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2016M07;.
Total de vías de acceso;08 Castilla - La Mancha;Ocio, recreo y vacaciones;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2016M06;13.461
Total de vías de acceso;08 Castilla - La Mancha;Ocio, recreo y vacaciones;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2016M05;.
Total de vías de acceso;08 Castilla - La Mancha;Ocio, recreo y vacaciones;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2016M04;11.446
Total de vías de acceso;08 Castilla - La Mancha;Ocio, recreo y vacaciones;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2016M03;.
Total de vías de acceso;08 Castilla - La Mancha;Ocio, recreo y vacaciones;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2016M02;.
Total de vías de acceso;08 Castilla - La Mancha;Ocio, recreo y vacaciones;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2016M01;.
Total de vías de acceso;08 Castilla - La Mancha;Otros motivos;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2016M12;.
Total de vías de acceso;08 Castilla - La Mancha;Otros motivos;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2016M11;.
Total de vías de acceso;08 Castilla - La Mancha;Otros motivos;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2016M10;.
Total de vías de acceso;08 Castilla - La Mancha;Otros motivos;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2016M09;.
Total de vías de acceso;08 Castilla - La Mancha;Otros motivos;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2016M08;.
Total de vías de acceso;08 Castilla - La Mancha;Otros motivos;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2016M07;.
Total de vías de acceso;08 Castilla - La Mancha;Otros motivos;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2016M06;.
Total de vías de acceso;08 Castilla - La Mancha;Otros motivos;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2016M05;.
Total de vías de acceso;08 Castilla - La Mancha;Otros motivos;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2016M04;.
Total de vías de acceso;08 Castilla - La Mancha;Otros motivos;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2016M03;.
Total de vías de acceso;08 Castilla - La Mancha;Otros motivos;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2016M02;.
Total de vías de acceso;08 Castilla - La Mancha;Otros motivos;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2016M01;.
Total de vías de acceso;09 Cataluña;Total de motivos del viaje;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2016M12;956.468
Total de vías de acceso;09 Cataluña;Total de motivos del viaje;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2016M11;1.009.971
Total de vías de acceso;09 Cataluña;Total de motivos del viaje;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2016M10;1.562.897
Total de vías de acceso;09 Cataluña;Total de motivos del viaje;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2016M09;1.876.937
Total de vías de acceso;09 Cataluña;Total de motivos del viaje;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2016M08;2.501.193
Total de vías de acceso;09 Cataluña;Total de motivos del viaje;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2016M07;2.394.803
Total de vías de acceso;09 Cataluña;Total de motivos del viaje;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2016M06;1.850.823
Total de vías de acceso;09 Cataluña;Total de motivos del viaje;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2016M05;1.630.433
Total de vías de acceso;09 Cataluña;Total de motivos del viaje;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2016M04;1.483.021
Total de vías de acceso;09 Cataluña;Total de motivos del viaje;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2016M03;1.076.434
Total de vías de acceso;09 Cataluña;Total de motivos del viaje;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2016M02;930.354
Total de vías de acceso;09 Cataluña;Total de motivos del viaje;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2016M01;865.842
Total de vías de acceso;09 Cataluña;Negocios y otros motivos profesionales;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2016M12;121.894
Total de vías de acceso;09 Cataluña;Negocios y otros motivos profesionales;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2016M11;135.488
Total de vías de acceso;09 Cataluña;Negocios y otros motivos profesionales;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2016M10;225.411
Total de vías de acceso;09 Cataluña;Negocios y otros motivos profesionales;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2016M09;146.426
Total de vías de acceso;09 Cataluña;Negocios y otros motivos profesionales;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2016M08;40.375
Total de vías de acceso;09 Cataluña;Negocios y otros motivos profesionales;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2016M07;108.232
Total de vías de acceso;09 Cataluña;Negocios y otros motivos profesionales;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2016M06;158.737
Total de vías de acceso;09 Cataluña;Negocios y otros motivos profesionales;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2016M05;168.965
Total de vías de acceso;09 Cataluña;Negocios y otros motivos profesionales;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2016M04;145.411
Total de vías de acceso;09 Cataluña;Negocios y otros motivos profesionales;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2016M03;139.664
Total de vías de acceso;09 Cataluña;Negocios y otros motivos profesionales;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2016M02;174.941
Total de vías de acceso;09 Cataluña;Negocios y otros motivos profesionales;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2016M01;117.084
Total de vías de acceso;09 Cataluña;Ocio, recreo y vacaciones;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2016M12;674.049
Total de vías de acceso;09 Cataluña;Ocio, recreo y vacaciones;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2016M11;742.423
Total de vías de acceso;09 Cataluña;Ocio, recreo y vacaciones;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2016M10;1.237.816
Total de vías de acceso;09 Cataluña;Ocio, recreo y vacaciones;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2016M09;1.607.456
Total de vías de acceso;09 Cataluña;Ocio, recreo y vacaciones;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2016M08;2.341.344
Total de vías de acceso;09 Cataluña;Ocio, recreo y vacaciones;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2016M07;2.137.830
Total de vías de acceso;09 Cataluña;Ocio, recreo y vacaciones;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2016M06;1.540.307
Total de vías de acceso;09 Cataluña;Ocio, recreo y vacaciones;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2016M05;1.358.848
Total de vías de acceso;09 Cataluña;Ocio, recreo y vacaciones;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2016M04;1.187.552
Total de vías de acceso;09 Cataluña;Ocio, recreo y vacaciones;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2016M03;814.900
Total de vías de acceso;09 Cataluña;Ocio, recreo y vacaciones;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2016M02;635.264
Total de vías de acceso;09 Cataluña;Ocio, recreo y vacaciones;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2016M01;608.028
Total de vías de acceso;09 Cataluña;Otros motivos;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2016M12;160.525
Total de vías de acceso;09 Cataluña;Otros motivos;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2016M11;132.061
Total de vías de acceso;09 Cataluña;Otros motivos;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2016M10;99.670
Total de vías de acceso;09 Cataluña;Otros motivos;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2016M09;123.055
Total de vías de acceso;09 Cataluña;Otros motivos;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2016M08;119.473
Total de vías de acceso;09 Cataluña;Otros motivos;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2016M07;148.741
Total de vías de acceso;09 Cataluña;Otros motivos;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2016M06;151.779
Total de vías de acceso;09 Cataluña;Otros motivos;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2016M05;102.620
Total de vías de acceso;09 Cataluña;Otros motivos;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2016M04;150.058
Total de vías de acceso;09 Cataluña;Otros motivos;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2016M03;121.871
Total de vías de acceso;09 Cataluña;Otros motivos;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2016M02;120.148
Total de vías de acceso;09 Cataluña;Otros motivos;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2016M01;140.730
Total de vías de acceso;10 Comunitat Valenciana;Total de motivos del viaje;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2016M12;366.649
Total de vías de acceso;10 Comunitat Valenciana;Total de motivos del viaje;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2016M11;377.912
Total de vías de acceso;10 Comunitat Valenciana;Total de motivos del viaje;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2016M10;761.381
Total de vías de acceso;10 Comunitat Valenciana;Total de motivos del viaje;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2016M09;779.057
Total de vías de acceso;10 Comunitat Valenciana;Total de motivos del viaje;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2016M08;1.117.241
Total de vías de acceso;10 Comunitat Valenciana;Total de motivos del viaje;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2016M07;1.040.949
Total de vías de acceso;10 Comunitat Valenciana;Total de motivos del viaje;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2016M06;729.855
Total de vías de acceso;10 Comunitat Valenciana;Total de motivos del viaje;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2016M05;767.289
Total de vías de acceso;10 Comunitat Valenciana;Total de motivos del viaje;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2016M04;643.239
Total de vías de acceso;10 Comunitat Valenciana;Total de motivos del viaje;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2016M03;480.476
Total de vías de acceso;10 Comunitat Valenciana;Total de motivos del viaje;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2016M02;349.586
Total de vías de acceso;10 Comunitat Valenciana;Total de motivos del viaje;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2016M01;318.136
Total de vías de acceso;10 Comunitat Valenciana;Negocios y otros motivos profesionales;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2016M12;30.686
Total de vías de acceso;10 Comunitat Valenciana;Negocios y otros motivos profesionales;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2016M11;30.124
Total de vías de acceso;10 Comunitat Valenciana;Negocios y otros motivos profesionales;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2016M10;37.550
Total de vías de acceso;10 Comunitat Valenciana;Negocios y otros motivos profesionales;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2016M09;26.807
Total de vías de acceso;10 Comunitat Valenciana;Negocios y otros motivos profesionales;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2016M08;.
Total de vías de acceso;10 Comunitat Valenciana;Negocios y otros motivos profesionales;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2016M07;22.988
Total de vías de acceso;10 Comunitat Valenciana;Negocios y otros motivos profesionales;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2016M06;31.316
Total de vías de acceso;10 Comunitat Valenciana;Negocios y otros motivos profesionales;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2016M05;34.612
Total de vías de acceso;10 Comunitat Valenciana;Negocios y otros motivos profesionales;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2016M04;20.810
Total de vías de acceso;10 Comunitat Valenciana;Negocios y otros motivos profesionales;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2016M03;19.687
Total de vías de acceso;10 Comunitat Valenciana;Negocios y otros motivos profesionales;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2016M02;23.112
Total de vías de acceso;10 Comunitat Valenciana;Negocios y otros motivos profesionales;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2016M01;25.680
Total de vías de acceso;10 Comunitat Valenciana;Ocio, recreo y vacaciones;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2016M12;279.305
Total de vías de acceso;10 Comunitat Valenciana;Ocio, recreo y vacaciones;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2016M11;303.346
Total de vías de acceso;10 Comunitat Valenciana;Ocio, recreo y vacaciones;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2016M10;663.303
Total de vías de acceso;10 Comunitat Valenciana;Ocio, recreo y vacaciones;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2016M09;698.118
Total de vías de acceso;10 Comunitat Valenciana;Ocio, recreo y vacaciones;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2016M08;1.024.460
Total de vías de acceso;10 Comunitat Valenciana;Ocio, recreo y vacaciones;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2016M07;946.718
Total de vías de acceso;10 Comunitat Valenciana;Ocio, recreo y vacaciones;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2016M06;644.688
Total de vías de acceso;10 Comunitat Valenciana;Ocio, recreo y vacaciones;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2016M05;637.563
Total de vías de acceso;10 Comunitat Valenciana;Ocio, recreo y vacaciones;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2016M04;527.132
Total de vías de acceso;10 Comunitat Valenciana;Ocio, recreo y vacaciones;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2016M03;399.478
Total de vías de acceso;10 Comunitat Valenciana;Ocio, recreo y vacaciones;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2016M02;283.558
Total de vías de acceso;10 Comunitat Valenciana;Ocio, recreo y vacaciones;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2016M01;237.567
Total de vías de acceso;10 Comunitat Valenciana;Otros motivos;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2016M12;56.658
Total de vías de acceso;10 Comunitat Valenciana;Otros motivos;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2016M11;44.442
Total de vías de acceso;10 Comunitat Valenciana;Otros motivos;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2016M10;60.528
Total de vías de acceso;10 Comunitat Valenciana;Otros motivos;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2016M09;54.133
Total de vías de acceso;10 Comunitat Valenciana;Otros motivos;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2016M08;80.553
Total de vías de acceso;10 Comunitat Valenciana;Otros motivos;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2016M07;71.244
Total de vías de acceso;10 Comunitat Valenciana;Otros motivos;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2016M06;53.850
Total de vías de acceso;10 Comunitat Valenciana;Otros motivos;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2016M05;95.113
Total de vías de acceso;10 Comunitat Valenciana;Otros motivos;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2016M04;95.297
Total de vías de acceso;10 Comunitat Valenciana;Otros motivos;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2016M03;61.311
Total de vías de acceso;10 Comunitat Valenciana;Otros motivos;Total de tipos de alojamiento;Total de formas de organización del viaje;Total noches;Total país de residencia;2016M02;42.916
