,dia,mes,anio,festivo,provincia,comunidad,ambito
1384,1,Noviembre,2015,Día de Todos los Santos(se traslada al lunes),Caceres,Extremadura,nacional
1385,6,Diciembre,2015,Día de la Constitución Española(se traslada al lunes),Caceres,Extremadura,nacional
1386,8,Diciembre,2015,Inmaculada Concepción,Caceres,Extremadura,nacional
1387,25,Diciembre,2015,Natividad del Señor,Caceres,Extremadura,regional
1388,1,Enero,2016,Año nuevo,Caceres,Extremadura,nacional
1389,6,Enero,2016,Epifanía del Señor,Caceres,Extremadura,nacional
1390,24,Marzo,2016,Jueves Santo,Caceres,Extremadura,regional
1391,25,Marzo,2016,Viernes Santo,Caceres,Extremadura,nacional
1392,23,Abril,2016,San Jorge,Caceres,Extremadura,local
1393,1,Mayo,2016,Día del trabajo(se traslada al lunes),Caceres,Extremadura,regional
1394,27,Mayo,2016,Fiestas de San Fernando,Caceres,Extremadura,local
1395,15,Agosto,2016,Asunción de la Virgen,Caceres,Extremadura,nacional
1396,8,Septiembre,2016,Día de Extremadura,Caceres,Extremadura,regional
1397,12,Octubre,2016,Fiesta Nacional Española,Caceres,Extremadura,nacional
1398,1,Noviembre,2016,Día de Todos los Santos,Caceres,Extremadura,nacional
1399,6,Diciembre,2016,Día de la Constitución Española,Caceres,Extremadura,nacional
1400,8,Diciembre,2016,Inmaculada Concepción,Caceres,Extremadura,nacional
1401,25,Diciembre,2016,Natividad del Señor(se traslada al lunes),Caceres,Extremadura,regional
1402,6,Enero,2017,Epifanía del Señor,Caceres,Extremadura,nacional
1403,19,Marzo,2017,San José(se traslada al lunes),Caceres,Extremadura,regional
1404,13,Abril,2017,Jueves Santo,Caceres,Extremadura,regional
1405,14,Abril,2017,Viernes Santo,Caceres,Extremadura,nacional
1406,23,Abril,2017,San Jorge(se traslada al lunes),Caceres,Extremadura,local
1407,1,Mayo,2017,Día del Trabajo,Caceres,Extremadura,nacional
1408,26,Mayo,2017,Fiestas de San Fernando,Caceres,Extremadura,local
1409,15,Agosto,2017,Asunción de la Virgen,Caceres,Extremadura,nacional
1410,8,Septiembre,2017,Día de Extremadura,Caceres,Extremadura,regional
1411,12,Octubre,2017,Fiesta Nacional Española,Caceres,Extremadura,nacional
1412,1,Noviembre,2017,Día de Todos los Santos,Caceres,Extremadura,nacional
1413,6,Diciembre,2017,Día de la Constitución Española,Caceres,Extremadura,nacional
1414,8,Diciembre,2017,Inmaculada Concepción,Caceres,Extremadura,nacional
1415,25,Diciembre,2017,Natividad del Señor,Caceres,Extremadura,nacional
1416,1,Enero,2018,Año nuevo,Caceres,Extremadura,nacional
1417,6,Enero,2018,Epifanía del Señor,Caceres,Extremadura,nacional
1418,29,Marzo,2018,Jueves Santo,Caceres,Extremadura,regional
1419,30,Marzo,2018,Viernes Santo,Caceres,Extremadura,nacional
1420,23,Abril,2018,San Jorge,Caceres,Extremadura,local
1421,1,Mayo,2018,Fiesta del Trabajo,Caceres,Extremadura,nacional
1422,1,Junio,2018,Festivo local (Fiestas de San Fernando),Caceres,Extremadura,local
1423,15,Agosto,2018,Asunción de la Virgen,Caceres,Extremadura,nacional
1424,8,Septiembre,2018,Día de Extremadura,Caceres,Extremadura,regional
1425,12,Octubre,2018,Fiesta Nacional Española,Caceres,Extremadura,nacional
1426,1,Noviembre,2018,Día de Todos los Santos,Caceres,Extremadura,nacional
1427,6,Diciembre,2018,Día de la Constitución Española,Caceres,Extremadura,nacional
1428,8,Diciembre,2018,Inmaculada Concepción,Caceres,Extremadura,nacional
1429,25,Diciembre,2018,Navidad,Caceres,Extremadura,nacional
1430,1,Enero,2019,Año nuevo,Caceres,Extremadura,nacional
1431,6,Enero,2019,Epifanía del Señor(se traslada al lunes),Caceres,Extremadura,regional
1432,18,Abril,2019,Jueves Santo,Caceres,Extremadura,regional
1433,19,Abril,2019,Viernes Santo,Caceres,Extremadura,nacional
1434,23,Abril,2019,San Jorge,Caceres,Extremadura,local
1435,1,Mayo,2019,Fiesta del Trabajo,Caceres,Extremadura,nacional
1436,31,Mayo,2019,San Fernando,Caceres,Extremadura,local
1437,15,Agosto,2019,Asunción de la Virgen,Caceres,Extremadura,nacional
1438,8,Septiembre,2019,Día de Extremadura(se traslada al lunes),Caceres,Extremadura,regional
1439,12,Octubre,2019,Fiesta Nacional Española,Caceres,Extremadura,nacional
1440,1,Noviembre,2019,,Caceres,Extremadura,nacional
1441,6,Diciembre,2019,Día de la Constitución Española,Caceres,Extremadura,nacional
1442,8,Diciembre,2019,Inmaculada Concepción(se traslada al lunes),Caceres,Extremadura,regional
1443,25,Diciembre,2019,Natividad del Señor,Caceres,Extremadura,nacional
1444,1,Enero,2020,Año nuevo,Caceres,Extremadura,nacional
1445,6,Enero,2020,Epifanía del Señor,Caceres,Extremadura,nacional
1446,9,Abril,2020,Jueves Santo,Caceres,Extremadura,regional
1447,10,Abril,2020,Viernes Santo,Caceres,Extremadura,nacional
1448,1,Mayo,2020,Fiesta del Trabajo,Caceres,Extremadura,nacional
1449,29,Mayo,2020,Feria de San Fernando,Caceres,Extremadura,local
1450,15,Agosto,2020,Asunción de la Virgen,Caceres,Extremadura,nacional
1451,8,Septiembre,2020,Día de Extremadura,Caceres,Extremadura,regional
1452,25,Septiembre,2020,Sustitución de San Jorge (Abril),Caceres,Extremadura,local
1453,12,Octubre,2020,Fiesta Nacional Española,Caceres,Extremadura,nacional
1454,1,Noviembre,2020,Todos los Santos(se traslada al lunes),Caceres,Extremadura,regional
1455,6,Diciembre,2020,Día de la Constitución(se traslada al lunes),Caceres,Extremadura,regional
1456,8,Diciembre,2020,Inmaculada Concepción,Caceres,Extremadura,nacional
1457,25,Diciembre,2020,Navidad del Señor,Caceres,Extremadura,nacional
1458,1,Enero,2021,Año nuevo,Caceres,Extremadura,nacional
1459,6,Enero,2021,Epifanía del Señor,Caceres,Extremadura,nacional
1460,19,Marzo,2021,San José,Caceres,Extremadura,regional
1461,1,Abril,2021,Jueves Santo,Caceres,Extremadura,regional
1462,2,Abril,2021,Viernes Santo,Caceres,Extremadura,nacional
1463,23,Abril,2021,San Jorge,Caceres,Extremadura,local
1464,1,Mayo,2021,Fiesta del Trabajo,Caceres,Extremadura,regional
1465,28,Mayo,2021,Fiestas de San Fernando,Caceres,Extremadura,local
1466,8,Septiembre,2021,Día de Extremadura,Caceres,Extremadura,regional
1467,12,Octubre,2021,Fiesta Nacional Española,Caceres,Extremadura,nacional
1468,1,Noviembre,2021,Día de Todos los Santos,Caceres,Extremadura,nacional
1469,6,Diciembre,2021,Día de la Constitución Española,Caceres,Extremadura,nacional
1470,8,Diciembre,2021,Inmaculada Concepción,Caceres,Extremadura,nacional
1471,25,Diciembre,2021,Navidad,Caceres,Extremadura,nacional
1472,1,Enero,2022,Año nuevo,Caceres,Extremadura,nacional
1473,6,Enero,2022,Epifanía del Señor,Caceres,Extremadura,nacional
1474,14,Abril,2022,Jueves Santo,Caceres,Extremadura,regional
1475,15,Abril,2022,Viernes Santo,Caceres,Extremadura,nacional
1476,23,Abril,2022,San Jorge,Caceres,Extremadura,local
1477,1,Mayo,2022,Día del Trabajo(se traslada al lunes),Caceres,Extremadura,regional
1478,27,Mayo,2022,Fiestas de San Fernando,Caceres,Extremadura,local
1479,15,Agosto,2022,Asunción de la Virgen,Caceres,Extremadura,nacional
1480,8,Septiembre,2022,Día de Extremadura,Caceres,Extremadura,regional
1481,12,Octubre,2022,Fiesta Nacional Española,Caceres,Extremadura,nacional
1482,1,Noviembre,2022,Día de Todos los Santos,Caceres,Extremadura,nacional
1483,6,Diciembre,2022,Día de la Constitución Española,Caceres,Extremadura,nacional
1484,8,Diciembre,2022,Inmaculada Concepción,Caceres,Extremadura,nacional
1485,25,Diciembre,2022,Natividad del Señor(se traslada al lunes),Caceres,Extremadura,regional
1486,6,Enero,2023,Día de Reyes,Caceres,Extremadura,nacional
1487,21,Febrero,2023,Martes de Carnaval,Caceres,Extremadura,regional
1488,6,Abril,2023,Jueves Santo,Caceres,Extremadura,regional
1489,7,Abril,2023,Viernes Santo,Caceres,Extremadura,nacional
1490,24,Abril,2023,San Jorge,Caceres,Extremadura,local
1491,1,Mayo,2023,Día Del Trabajo,Caceres,Extremadura,nacional
1492,26,Mayo,2023,Ferias y Fiestas San Fernando,Caceres,Extremadura,local
1493,15,Agosto,2023,Asunción de la Virgen,Caceres,Extremadura,nacional
1494,8,Septiembre,2023,Día de Extremadura,Caceres,Extremadura,regional
1495,12,Octubre,2023,Fiesta Nacional Española,Caceres,Extremadura,nacional
1496,1,Noviembre,2023,Día de Todos los Santos,Caceres,Extremadura,nacional
1497,6,Diciembre,2023,Día de la Constitución Española,Caceres,Extremadura,nacional
1498,8,Diciembre,2023,Inmaculada Concepción,Caceres,Extremadura,nacional
1499,25,Diciembre,2023,Navidad,Caceres,Extremadura,nacional
1500,1,Enero,2024,Año nuevo,Caceres,Extremadura,nacional
1501,6,Enero,2024,Epifanía del Señor,Caceres,Extremadura,nacional
1502,13,Febrero,2024,Martes de Carnaval,Caceres,Extremadura,regional
1503,28,Marzo,2024,Jueves Santo,Caceres,Extremadura,regional
1504,29,Marzo,2024,Viernes Santo,Caceres,Extremadura,nacional
1505,23,Abril,2024,San Jorge,Caceres,Extremadura,local
1506,1,Mayo,2024,Día del Trabajo,Caceres,Extremadura,nacional
1507,31,Mayo,2024,Fiestas de San Fernando,Caceres,Extremadura,local
1508,15,Agosto,2024,Asunción de la Virgen,Caceres,Extremadura,nacional
1509,12,Octubre,2024,Fiesta Nacional Española,Caceres,Extremadura,nacional
1510,1,Noviembre,2024,Día de Todos los Santos,Caceres,Extremadura,nacional
1511,6,Diciembre,2024,Día de la Constitución Española,Caceres,Extremadura,nacional
1512,8,Diciembre,2024,Día de la Inmaculada(se traslada al lunes),Caceres,Extremadura,regional
1513,25,Diciembre,2024,Navidad,Caceres,Extremadura,nacional
1514,1,Enero,2025,Año nuevo,Caceres,Extremadura,nacional
1515,6,Enero,2025,Epifanía del Señor,Caceres,Extremadura,nacional
1516,17,Abril,2025,Jueves Santo,Caceres,Extremadura,regional
1517,18,Abril,2025,Viernes Santo,Caceres,Extremadura,nacional
1518,23,Abril,2025,San Jorge,Caceres,Extremadura,local
1519,1,Mayo,2025,Día del Trabajo,Caceres,Extremadura,nacional
1520,30,Mayo,2025,Fiestas de San Fernando,Caceres,Extremadura,local
1521,15,Agosto,2025,Asunción de la Virgen,Caceres,Extremadura,nacional
1522,8,Septiembre,2025,Día de Extremadura,Caceres,Extremadura,regional
1523,12,Octubre,2025,Fiesta Nacional(se traslada al lunes),Caceres,Extremadura,regional
1524,1,Noviembre,2025,Día de Todos los Santos,Caceres,Extremadura,nacional
1525,6,Diciembre,2025,Día de la Constitución Española,Caceres,Extremadura,nacional
1526,8,Diciembre,2025,Inmaculada Concepción,Caceres,Extremadura,nacional
1527,25,Diciembre,2025,Navidad,Caceres,Extremadura,nacional
1528,1,Enero,2015,Año nuevo,Cadiz,Andalucia,nacional
1529,6,Enero,2015,Epifanía del Señor,Cadiz,Andalucia,nacional
1530,16,Febrero,2015,Lunes de Carnaval,Cadiz,Andalucia,local
1531,28,Febrero,2015,Día de Andalucía,Cadiz,Andalucia,regional
1532,2,Abril,2015,Jueves Santo,Cadiz,Andalucia,regional
1533,3,Abril,2015,Viernes Santo,Cadiz,Andalucia,nacional
1534,1,Mayo,2015,Día del trabajo,Cadiz,Andalucia,regional
1535,15,Agosto,2015,Asunción de la Virgen,Cadiz,Andalucia,nacional
1536,7,Octubre,2015,Virgen del Rosario,Cadiz,Andalucia,local
1537,12,Octubre,2015,Fiesta Nacional Española,Cadiz,Andalucia,nacional
1538,1,Noviembre,2015,Día de Todos los Santos(se traslada al lunes),Cadiz,Andalucia,nacional
1539,6,Diciembre,2015,Día de la Constitución Española(se traslada al lunes),Cadiz,Andalucia,nacional
1540,8,Diciembre,2015,Inmaculada Concepción,Cadiz,Andalucia,nacional
1541,25,Diciembre,2015,Natividad del Señor,Cadiz,Andalucia,regional
1542,1,Enero,2016,Año nuevo,Cadiz,Andalucia,nacional
1543,6,Enero,2016,Epifanía del Señor,Cadiz,Andalucia,nacional
1544,8,Febrero,2016,Lunes de Carnaval,Cadiz,Andalucia,local
1545,28,Febrero,2016,Día de Andalucía(se traslada al lunes),Cadiz,Andalucia,regional
1546,24,Marzo,2016,Jueves Santo,Cadiz,Andalucia,regional
1547,25,Marzo,2016,Viernes Santo,Cadiz,Andalucia,nacional
1548,1,Mayo,2016,Día del trabajo(se traslada al lunes),Cadiz,Andalucia,regional
1549,15,Agosto,2016,Asunción de la Virgen,Cadiz,Andalucia,nacional
1550,7,Octubre,2016,Virgen del Rosario,Cadiz,Andalucia,local
1551,12,Octubre,2016,Fiesta Nacional Española,Cadiz,Andalucia,nacional
1552,1,Noviembre,2016,Día de Todos los Santos,Cadiz,Andalucia,nacional
1553,6,Diciembre,2016,Día de la Constitución Española,Cadiz,Andalucia,nacional
1554,8,Diciembre,2016,Inmaculada Concepción,Cadiz,Andalucia,nacional
1555,25,Diciembre,2016,Natividad del Señor(se traslada al lunes),Cadiz,Andalucia,regional
1556,1,Enero,2017,Año Nuevo(se traslada al lunes),Cadiz,Andalucia,regional
1557,6,Enero,2017,Epifanía del Señor,Cadiz,Andalucia,nacional
1558,27,Febrero,2017,Lunes de Carnaval,Cadiz,Andalucia,local
1559,28,Febrero,2017,Día de Andalucía,Cadiz,Andalucia,regional
1560,13,Abril,2017,Jueves Santo,Cadiz,Andalucia,regional
1561,14,Abril,2017,Viernes Santo,Cadiz,Andalucia,nacional
1562,1,Mayo,2017,Día del Trabajo,Cadiz,Andalucia,nacional
1563,15,Agosto,2017,Asunción de la Virgen,Cadiz,Andalucia,nacional
1564,7,Octubre,2017,Virgen del Rosario,Cadiz,Andalucia,local
1565,12,Octubre,2017,Fiesta Nacional Española,Cadiz,Andalucia,nacional
1566,1,Noviembre,2017,Día de Todos los Santos,Cadiz,Andalucia,nacional
1567,6,Diciembre,2017,Día de la Constitución Española,Cadiz,Andalucia,nacional
1568,8,Diciembre,2017,Inmaculada Concepción,Cadiz,Andalucia,nacional
1569,25,Diciembre,2017,Natividad del Señor,Cadiz,Andalucia,nacional
1570,1,Enero,2018,Año nuevo,Cadiz,Andalucia,nacional
1571,6,Enero,2018,Epifanía del Señor,Cadiz,Andalucia,nacional
1572,12,Febrero,2018,Lunes de Carnaval,Cadiz,Andalucia,local
1573,28,Febrero,2018,Día de Andalucía,Cadiz,Andalucia,regional
1574,29,Marzo,2018,Jueves Santo,Cadiz,Andalucia,regional
1575,30,Marzo,2018,Viernes Santo,Cadiz,Andalucia,nacional
1576,1,Mayo,2018,Fiesta del Trabajo,Cadiz,Andalucia,nacional
1577,15,Agosto,2018,Asunción de la Virgen,Cadiz,Andalucia,nacional
1578,7,Octubre,2018,Virgen del Rosario(se traslada al lunes),Cadiz,Andalucia,local
1579,12,Octubre,2018,Fiesta Nacional Española,Cadiz,Andalucia,nacional
1580,1,Noviembre,2018,Día de Todos los Santos,Cadiz,Andalucia,nacional
1581,6,Diciembre,2018,Día de la Constitución Española,Cadiz,Andalucia,nacional
1582,8,Diciembre,2018,Inmaculada Concepción,Cadiz,Andalucia,nacional
1583,25,Diciembre,2018,Navidad,Cadiz,Andalucia,nacional
1584,1,Enero,2019,Año nuevo,Cadiz,Andalucia,nacional
1585,6,Enero,2019,Epifanía del Señor(se traslada al lunes),Cadiz,Andalucia,regional
1586,28,Febrero,2019,Día de Andalucía,Cadiz,Andalucia,regional
1587,4,Marzo,2019,Lunes de Carnaval,Cadiz,Andalucia,local
1588,18,Abril,2019,Jueves Santo,Cadiz,Andalucia,regional
1589,19,Abril,2019,Viernes Santo,Cadiz,Andalucia,nacional
1590,1,Mayo,2019,Fiesta del Trabajo,Cadiz,Andalucia,nacional
1591,15,Agosto,2019,Asunción de la Virgen,Cadiz,Andalucia,nacional
1592,7,Octubre,2019,Virgen del Rosario,Cadiz,Andalucia,local
1593,12,Octubre,2019,Fiesta Nacional Española,Cadiz,Andalucia,nacional
1594,1,Noviembre,2019,,Cadiz,Andalucia,nacional
1595,6,Diciembre,2019,Día de la Constitución Española,Cadiz,Andalucia,nacional
1596,8,Diciembre,2019,Inmaculada Concepción(se traslada al lunes),Cadiz,Andalucia,regional
1597,25,Diciembre,2019,Natividad del Señor,Cadiz,Andalucia,nacional
1598,1,Enero,2020,Año nuevo,Cadiz,Andalucia,nacional
1599,6,Enero,2020,Epifanía del Señor,Cadiz,Andalucia,nacional
1600,24,Febrero,2020,Lunes de Carnaval,Cadiz,Andalucia,local
1601,28,Febrero,2020,Día de Andalucía,Cadiz,Andalucia,regional
1602,9,Abril,2020,Jueves Santo,Cadiz,Andalucia,regional
1603,10,Abril,2020,Viernes Santo,Cadiz,Andalucia,nacional
1604,1,Mayo,2020,Fiesta del Trabajo,Cadiz,Andalucia,nacional
1605,15,Agosto,2020,Asunción de la Virgen,Cadiz,Andalucia,nacional
1606,7,Octubre,2020,Virgen del Rosario,Cadiz,Andalucia,local
1607,12,Octubre,2020,Fiesta Nacional Española,Cadiz,Andalucia,nacional
1608,1,Noviembre,2020,Todos los Santos(se traslada al lunes),Cadiz,Andalucia,regional
1609,6,Diciembre,2020,Día de la Constitución(se traslada al lunes),Cadiz,Andalucia,regional
1610,8,Diciembre,2020,Inmaculada Concepción,Cadiz,Andalucia,nacional
1611,25,Diciembre,2020,Navidad del Señor,Cadiz,Andalucia,nacional
1612,1,Enero,2021,Año nuevo,Cadiz,Andalucia,nacional
1613,6,Enero,2021,Epifanía del Señor,Cadiz,Andalucia,nacional
1614,15,Febrero,2021,Lunes de Carnaval,Cadiz,Andalucia,local
1615,28,Febrero,2021,Día de Andalucía(se traslada al lunes),Cadiz,Andalucia,regional
1616,1,Marzo,2021,Día de Andalucía (se Traspasa al Lunes),Cadiz,Andalucia,regional
1617,1,Abril,2021,Jueves Santo,Cadiz,Andalucia,regional
1618,2,Abril,2021,Viernes Santo,Cadiz,Andalucia,nacional
1619,1,Mayo,2021,Día del trabajo,Cadiz,Andalucia,regional
1620,16,Agosto,2021,Festividad de la Asunción de la Virgen,Cadiz,Andalucia,regional
1621,7,Octubre,2021,Virgen del Rosario,Cadiz,Andalucia,local
1622,12,Octubre,2021,Fiesta Nacional Española,Cadiz,Andalucia,nacional
1623,1,Noviembre,2021,Día de Todos los Santos,Cadiz,Andalucia,nacional
1624,6,Diciembre,2021,Día de la Constitución Española,Cadiz,Andalucia,nacional
1625,8,Diciembre,2021,Inmaculada Concepción,Cadiz,Andalucia,nacional
1626,25,Diciembre,2021,Navidad,Cadiz,Andalucia,nacional
1627,1,Enero,2022,Año nuevo,Cadiz,Andalucia,nacional
1628,6,Enero,2022,Epifanía del Señor,Cadiz,Andalucia,nacional
1629,28,Febrero,2022,Día de Andalucía,Cadiz,Andalucia,regional
1630,1,Marzo,2022,Día Festivo,Cadiz,Andalucia,local
1631,14,Abril,2022,Jueves Santo,Cadiz,Andalucia,regional
1632,15,Abril,2022,Viernes Santo,Cadiz,Andalucia,nacional
1633,1,Mayo,2022,Día del Trabajo(se traslada al lunes),Cadiz,Andalucia,regional
1634,15,Agosto,2022,Asunción de la Virgen,Cadiz,Andalucia,nacional
1635,7,Octubre,2022,Virgen del Rosario,Cadiz,Andalucia,local
1636,12,Octubre,2022,Fiesta Nacional Española,Cadiz,Andalucia,nacional
1637,1,Noviembre,2022,Día de Todos los Santos,Cadiz,Andalucia,nacional
1638,6,Diciembre,2022,Día de la Constitución Española,Cadiz,Andalucia,nacional
1639,8,Diciembre,2022,Inmaculada Concepción,Cadiz,Andalucia,nacional
1640,25,Diciembre,2022,Natividad del Señor(se traslada al lunes),Cadiz,Andalucia,regional
1641,1,Enero,2023,Año Nuevo(se traslada al lunes),Cadiz,Andalucia,regional
1642,6,Enero,2023,Día de Reyes,Cadiz,Andalucia,nacional
1643,20,Febrero,2023,CARNAVAL,Cadiz,Andalucia,local
1644,28,Febrero,2023,Día de Andalucía,Cadiz,Andalucia,regional
1645,6,Abril,2023,Jueves Santo,Cadiz,Andalucia,regional
1646,7,Abril,2023,Viernes Santo,Cadiz,Andalucia,nacional
1647,1,Mayo,2023,Día Del Trabajo,Cadiz,Andalucia,nacional
1648,15,Agosto,2023,Asunción de la Virgen,Cadiz,Andalucia,nacional
1649,7,Octubre,2023,Virgen del Rosario,Cadiz,Andalucia,local
1650,12,Octubre,2023,Fiesta Nacional Española,Cadiz,Andalucia,nacional
1651,1,Noviembre,2023,Día de Todos los Santos,Cadiz,Andalucia,nacional
1652,6,Diciembre,2023,Día de la Constitución Española,Cadiz,Andalucia,nacional
1653,8,Diciembre,2023,Inmaculada Concepción,Cadiz,Andalucia,nacional
1654,25,Diciembre,2023,Navidad,Cadiz,Andalucia,nacional
1655,1,Enero,2024,Año nuevo,Cadiz,Andalucia,nacional
1656,6,Enero,2024,Epifanía del Señor,Cadiz,Andalucia,nacional
1657,12,Febrero,2024,Lunes de Carnaval,Cadiz,Andalucia,local
1658,28,Febrero,2024,Día de Andalucía,Cadiz,Andalucia,regional
1659,28,Marzo,2024,Jueves Santo,Cadiz,Andalucia,regional
1660,29,Marzo,2024,Viernes Santo,Cadiz,Andalucia,nacional
1661,1,Mayo,2024,Día del Trabajo,Cadiz,Andalucia,nacional
1662,15,Agosto,2024,Asunción de la Virgen,Cadiz,Andalucia,nacional
1663,7,Octubre,2024,Virgen del Rosario,Cadiz,Andalucia,local
1664,12,Octubre,2024,Fiesta Nacional Española,Cadiz,Andalucia,nacional
1665,1,Noviembre,2024,Día de Todos los Santos,Cadiz,Andalucia,nacional
1666,6,Diciembre,2024,Día de la Constitución Española,Cadiz,Andalucia,nacional
1667,8,Diciembre,2024,Día de la Inmaculada(se traslada al lunes),Cadiz,Andalucia,regional
1668,25,Diciembre,2024,Navidad,Cadiz,Andalucia,nacional
1669,1,Enero,2025,Año nuevo,Cadiz,Andalucia,nacional
1670,6,Enero,2025,Epifanía del Señor,Cadiz,Andalucia,nacional
1671,28,Febrero,2025,Día de Andalucía,Cadiz,Andalucia,regional
1672,3,Marzo,2025,Lunes de Carnaval,Cadiz,Andalucia,local
1673,17,Abril,2025,Jueves Santo,Cadiz,Andalucia,regional
1674,18,Abril,2025,Viernes Santo,Cadiz,Andalucia,nacional
1675,1,Mayo,2025,Día del Trabajo,Cadiz,Andalucia,nacional
1676,15,Agosto,2025,Asunción de la Virgen,Cadiz,Andalucia,nacional
